Protein	A_Hi_GH	B_Hi_GH	C_Hi_GH	A_Lo_GH	B_Lo_GH	C_Lo_GH
NODE_378946_length_603_cov_1.839416_1	22.613427407954	23.9536921276364	21.5017312059822	28.4608429369333	26.7729630857354	27.8986218673382
NODE_383034_length_277_cov_1.729730_1	25.0218292215974	26.6948473417468	24.7391295759534	23.3612977370054	24.2393188463865	21.2652259554539
NODE_393508_length_275_cov_1.950000_1	25.4133195740499	25.4951538304547	24.2898944953697	22.9584113050579	25.4719988736557	23.8853848242117
NODE_395_length_30142_cov_63.545518_27	23.4294363696176	25.7675052721563	22.9161214645188	23.2606558246709	25.2217349046962	21.6976144652033
NODE_4_length_617060_cov_345.550545_115	22.9480393900444	22.5698875413416	22.2530713702047	27.6099926519171	26.1560912566708	26.8240810291033
NODE_40_length_155359_cov_14.257051_66	29.6606692371895	30.4152946790962	27.8907765109748	23.1551658278863	24.0257571063721	23.2134973210152
NODE_40_length_155359_cov_14.257051_91	29.72190077355	30.1606276889583	27.0339275077869	22.816172525146	20.6229933541579	22.603777340569
NODE_42_length_62050_cov_15.674877_23	22.8333396745793	22.3802075983181	22.360937740504	28.1300627229633	27.0071012004915	26.389540360326
NODE_421406_length_767_cov_1.938202_1	22.3811299439374	22.8903741329636	22.4730586285129	22.5097900225907	22.1546380582639	20.322881282602
NODE_42591_length_1350_cov_2.210811_1	22.978317437241	26.4226520230424	22.865952967213	23.709146091528	22.2542755092644	24.4272637319482
NODE_42751_length_968_cov_2.711939_1	22.9740070278499	22.2342207776042	24.2536796107356	27.0074220489396	28.1587031330072	25.4121891503953
NODE_431863_length_265_cov_1.338095_1	23.1832939146295	23.6735842160839	25.6973422608363	28.3739730266815	26.9895602920834	28.3355605254839
NODE_44707_length_687_cov_3.037975_1	30.0910615273687	28.9410613117006	26.915816116319	28.3716902480511	27.1727413902279	27.4132065715346
NODE_458458_length_362_cov_1.563518_1	25.3165163262851	25.1253403127209	26.1102832104996	24.3311630107772	22.6701354810609	23.873581569711
NODE_459269_length_207_cov_1.138158_1	26.7172498887989	31.7185784502415	31.0222430672958	24.2837621070692	30.1440649545181	22.9467644777723
NODE_46937_length_888_cov_2.193277_1	25.6778007059794	24.5580661135453	24.7774600100022	23.5951371982246	20.9241415173734	26.6519838542305
NODE_47_length_142990_cov_39.043264_35	29.9196425374139	30.3854873443666	28.1086392269536	25.5026009856052	23.5448793933757	22.2598799860771
NODE_479545_length_556_cov_2.001996_1	24.8271620272759	25.954002966741	25.2395798838764	27.9948018439646	25.7399021310158	24.8438351973906
NODE_48_length_142924_cov_15.577501_98	28.4454718041861	28.7884609140162	26.3360119226188	23.1636764392301	23.4520295841355	22.7833551046607
NODE_487654_length_355_cov_1.280000_1	26.7606570133291	26.0097300537634	27.1061946992666	23.0264819320216	22.6036164759462	21.9927599667355
NODE_488812_length_256_cov_1.189055_1	27.379643565766	28.2316007494253	27.9685114141224	27.3847568788724	27.2389970945164	22.3394150994954
NODE_49383_length_634_cov_2.763385_1	21.6280528525991	22.8050484784509	23.8230284644139	25.6855741550163	24.0175879937048	23.2312967801289
NODE_498373_length_670_cov_3.172358_1	22.5624108251761	22.4301949665541	22.9027643591832	25.4651942087259	26.3396520011717	23.2110250070647
NODE_5_length_528796_cov_554.483134_115	26.7120099119465	27.2966661590756	26.8349684322476	21.1792432290685	22.6224585232027	20.8205092416046
NODE_5_length_528796_cov_554.483134_310	27.7491833004571	25.8534570996768	26.7402110372422	23.4370133302939	23.1128239483904	22.0824578704933
NODE_504724_length_713_cov_1.840426_1	28.3619374840703	28.9021921837948	25.6523121685156	22.0577472329162	22.2088847617936	22.346389515919
NODE_507236_length_711_cov_2.739329_1	24.7308113298502	26.8716178317137	24.9581916000106	23.7925313671823	24.1731037111199	26.7273095467
NODE_512822_length_349_cov_1.571429_2	26.8228662302433	26.4188941243343	26.2140454420723	22.6591201168646	22.0552273436017	22.950638967636
NODE_52_length_58598_cov_16.124746_45	25.3634909714522	27.1543660301091	25.522565212686	34.2749561257896	32.8193814898354	32.8038333902819
NODE_528805_length_699_cov_2.231366_1	28.2155829140622	26.4211917809028	25.8557397326034	23.6316865492601	25.6409970706925	21.3384123926893
NODE_53_length_133033_cov_15.924378_30	30.5932707454984	30.2858680975517	29.6808693522329	26.199032582904	25.1495423448254	24.819646198126
NODE_53_length_133033_cov_15.924378_35	32.0369025692834	31.4757593015629	28.9519777046002	26.2624230401114	24.8386845578583	25.2510611261292
NODE_53070_length_789_cov_3.461853_3	26.7180930560304	28.2201601478179	26.7371576859983	24.5619596272938	25.2585321189394	24.9733218029075
NODE_538265_length_249_cov_0.989691_1	26.0542826967114	27.366901293888	25.7862125851538	23.6148964950147	24.60456724893	23.058894970578
NODE_538958_length_527_cov_2.881356_1	22.2793932525865	23.0911100736379	22.3720276517205	29.1875413113238	27.4859271853377	27.8616553649322
NODE_550807_length_643_cov_180.450680_2	29.9692527855519	30.593257609098	30.6536930062381	22.9107572961308	29.7623848015194	31.1134041116194
NODE_552_length_22274_cov_12.172015_2	24.718371648075	26.3404502290993	25.2542538803562	26.8161664903142	26.4493954053509	25.6767790053225
NODE_559800_length_682_cov_2.381180_1	23.381400694536	24.2376600603616	22.4420426687194	24.5788830788713	22.1412714606235	24.0221679818081
NODE_568005_length_252_cov_0.974619_1	30.0972921217823	29.591974563979	29.5862105642609	29.6231986920467	23.2500624077949	30.4415414606332
NODE_57_length_128647_cov_31.518975_25	26.8265015011686	28.1922764451574	28.4267040674847	24.5417251476203	24.0879741698059	22.3319205320891
NODE_58_length_125887_cov_31.064507_47	27.4314064856945	28.0813309284847	28.8424960634365	23.6211529532973	22.6660636048405	24.4585588746812
NODE_59_length_124764_cov_27.570993_16	26.4171886016427	26.9819614293041	28.1612526172633	23.1355379632501	22.2198131453741	23.0766746834351
NODE_592973_length_665_cov_2.459016_1	25.3057386453927	27.6274232268959	26.5778752583337	21.5225771195605	22.5612168654675	22.6424311252184
NODE_594337_length_242_cov_1.026738_1	27.3569943039149	27.8650231812391	27.4718128714584	22.9759828653639	22.5777989245111	22.8521052686481
NODE_594986_length_242_cov_1.016043_1	26.6794929855626	27.09385918287	25.8899936839732	27.3000750308319	26.3593590895917	25.6052663162356
NODE_60_length_55756_cov_16.462505_7	23.760270625524	22.1469707401034	21.7459521869041	26.0498036904859	24.899106105395	24.107308720255
NODE_603540_length_503_cov_3.180804_2	28.2674948102525	27.5099790023768	28.5112993399493	26.0141647236141	23.4954849302586	22.0854194267686
NODE_62_length_55487_cov_16.392625_18	23.080780701612	24.4227259914359	22.4078500015957	28.4000704310595	27.6353614281099	28.5580734143195
NODE_62_length_55487_cov_16.392625_32	25.135891234883	25.9643242859802	27.8345963772917	32.0758578299056	30.6042738188695	31.4067461077589
NODE_624254_length_650_cov_2.759664_1	25.8015386516786	23.0861275956377	21.1708656363844	27.4533260285344	27.5103563650011	28.7986619401609
NODE_633641_length_324_cov_2.122677_1	21.9730308155469	22.7983117209349	20.2976107169254	31.688249975591	30.5979701236679	29.052221178076
NODE_634882_length_244_cov_10.111111_1	27.0990870730594	26.2780468441114	24.4811761377517	25.3842957750497	25.705222108183	21.7774380051001
NODE_641036_length_603_cov_2.151460_1	25.2158605957185	23.968788237357	24.3697283248157	24.6678487205404	24.6345031013002	24.77167926919
NODE_64804_length_490_cov_2.025287_1	26.6327017241721	27.115253569722	27.2319668924489	21.6597972127259	22.8912578116294	21.732419221134
NODE_65_length_117347_cov_28.503052_63	22.4515129835072	23.8041018661743	24.8738953948087	22.2101320898885	22.7785579784965	22.0488223357873
NODE_652238_length_487_cov_2.650463_1	26.1502528826863	24.8429725421234	23.1115579479412	26.2709910436708	26.0540549349053	26.0873178020021
NODE_678356_length_232_cov_1.209040_1	27.7500548834846	28.3992760010527	26.508105823417	22.7253539288666	22.4737019809696	21.8873416257813
NODE_69_length_110053_cov_36.937735_93	26.2101945784534	27.1196232593825	27.4523050962618	21.9830999552488	21.4115805420661	20.5433093831375
NODE_69_length_139239_cov_17.311135_41	25.5355807943822	25.3274434024792	26.121097838406	28.9498730858572	30.8470771458083	28.1270138632214
NODE_695021_length_619_cov_2.588652_2	26.9109080150024	26.7211674193765	25.8851830305235	22.1530120211346	21.708235305099	21.6300970564105
NODE_697604_length_230_cov_1.097143_1	25.245975076879	27.6123148696392	26.6186292576641	23.1044740659857	21.7032468745424	22.5005057458283
NODE_7_length_153665_cov_15.420917_105	24.5730899044766	24.9338260671496	21.8324154397458	25.9170917692575	25.1464316341843	24.1176729019131
NODE_70_length_110019_cov_15.608617_22	25.5020618597749	26.2430716847924	23.6963605608966	23.1011525500374	22.5057625695146	21.1865471966987
NODE_70_length_110019_cov_15.608617_28	26.8914835894346	27.5506513891857	23.1586626897961	23.7227145049248	22.9337645740073	22.36406370618
NODE_70919_length_474_cov_1.439141_1	24.9536256145676	27.8558436728474	26.2442155929214	22.2073016360513	23.3345880759331	22.3449081528026
NODE_721075_length_609_cov_1.658845_1	24.2319119769189	22.1377292998731	24.5374184365192	26.6944488622412	25.2248286840196	26.5385733151529
NODE_72585_length_581_cov_2.547529_1	21.7062651569295	21.7113250694902	24.4246920091911	24.1981302569068	27.1642293261144	27.0287579565593
NODE_740168_length_225_cov_1.794118_1	23.3307711360825	23.5473975101013	23.7590839396781	27.5205267562375	26.244596694164	26.0788956220106
NODE_746323_length_305_cov_1.152000_1	26.3147890026898	25.3701275762478	25.4586701912568	27.0067802806724	26.0396747930103	26.9009263084334
NODE_746512_length_233_cov_1.949438_1	28.5859897885546	28.2493429421283	27.5752804823809	22.0986473474145	21.3627481393139	22.3752920853729
NODE_75_length_101378_cov_26.619928_17	30.3549511380026	30.8720624737275	31.1054383643736	26.8130475038171	25.2933583787009	26.3459964939654
NODE_75273_length_464_cov_1.545232_2	29.8968622542657	29.7119442916495	27.8996017046023	22.4815472799351	28.8498951673263	20.6591105009268
NODE_7567_length_990_cov_2.365775_1	27.4915612313594	31.8941525353479	31.2506761451492	22.9463347043447	29.4207140732904	20.8218100926122
NODE_76278_length_457_cov_2.388060_1	23.5893421358076	22.5836908699779	19.6758859899111	26.1853120725435	26.2369554758019	26.0586239950506
NODE_7736_length_3176_cov_3.322333_1	26.2253804471505	24.5066009912082	21.5574020891574	30.1178066400354	26.8569746524655	26.4609522692846
NODE_78256_length_543_cov_2.163934_1	23.7099780235793	24.1925965172128	24.8606790177365	27.8242024527486	25.0496375340213	28.6204482807974
NODE_786077_length_449_cov_1.949239_1	25.4528659131103	27.6538979684776	23.4798473214471	26.0947895238686	26.8222584470094	26.7351830971552
NODE_78658_length_953_cov_29.283964_1	24.6609581912727	28.1551962523569	28.9409953030715	22.7027040894407	25.9049732059947	23.7526154410918
NODE_798729_length_579_cov_3.708015_1	22.7637830371838	21.8043287080596	20.7748909973715	27.8699719929944	27.4333142148095	25.8876019822607
NODE_8_length_490911_cov_53.709770_168	28.9803169847147	28.5208676590416	29.5448571005715	22.8247699164134	27.3749875603634	24.1645110749122
NODE_80236_length_318_cov_1.467681_1	25.8006009553905	26.7542923449267	25.6443294084112	24.2091048730612	21.7079559152776	21.3623034095632
NODE_812_length_33822_cov_6.741434_37	28.4514799693691	27.1534456504012	25.62377256094	22.4154659472041	22.2865412423224	22.5483417064372
NODE_824_length_13977_cov_5.821003_15	29.3892367274819	31.0179038645688	30.2766411039582	30.9862610605919	26.0870749581175	26.0646182818379
NODE_833370_length_291_cov_2.033898_1	24.904582807398	26.7085936925849	25.0457689916961	22.4092766195223	22.1575207760694	21.9636798161055
NODE_841681_length_441_cov_1.790155_1	26.3162918911346	27.0564136325776	26.5804653757994	23.8849035580841	23.2536587139853	21.7239107417908
NODE_842_length_13569_cov_63.198609_6	24.1769121052877	30.9944916638216	28.7947327010696	20.867567916735	27.9733372192758	23.4941816628015
NODE_8463_length_1634_cov_2.790374_2	28.6324937281546	24.998217502989	24.3011048478536	24.4342174149346	22.4581978246134	21.7341249359376
NODE_8517_length_4155_cov_2.485366_2	26.1984113178218	28.5245637137026	24.4574307301837	25.4146426590783	23.3776924357987	21.4904729061734
NODE_853936_length_214_cov_1.012579_1	24.1811656053832	25.0393401192187	24.361117585567	22.2649901761925	23.9422589080904	24.6701742964505
NODE_8596_length_1984_cov_3.481597_2	25.5690628945305	26.6215665407436	26.7423972315096	23.1208654071204	21.8150278371697	22.5993024879537
NODE_8725_length_2842_cov_14.809473_5	21.3388473380112	22.779104744476	27.6724286871988	28.9114795831097	27.2738210624241	30.4146789461423
NODE_88_length_88402_cov_66.529469_4	25.018140058927	23.2209309098011	25.0763899345285	22.2252453951875	22.3810431989565	22.3123452241002
NODE_88139_length_928_cov_2.009164_1	24.1352275449535	25.0277882475659	27.0863309943352	28.0240614561832	26.6582635738238	26.452572179093
NODE_88924_length_438_cov_3.584856_1	28.3288153567649	26.647187428399	28.1671041760346	22.485975269795	22.5920474810131	21.2896643289553
NODE_905332_length_281_cov_1.787611_1	23.6148720181495	28.3270170187948	24.9136951260494	20.9732923859264	22.1380303140588	21.1927637253521
NODE_92_length_86032_cov_31.048373_59	30.528410093713	32.2032623983001	32.2128645982085	26.8906213831367	26.8774177273859	26.8570108125592
NODE_93_length_85626_cov_14.768800_80	27.1259619960841	27.8673229551456	25.8700190430235	20.8544655032756	21.8136381134027	21.2291629327224
NODE_936124_length_155_cov_5.360000_1	25.702899564762	26.7259844356743	25.5327004941711	22.5650602330943	22.6161363532616	22.7407648641435
NODE_939751_length_214_cov_1.899371_1	26.336778122655	26.878650236771	26.4043000186932	22.6512977335329	26.1850851772141	25.352960201207
NODE_9467_length_1514_cov_3.630569_1	25.7918113293708	25.3527581996607	26.0488272471045	21.6709885072309	22.6783556524381	22.6735754805189
NODE_95_length_83977_cov_30.953516_10	27.6123289322964	27.4718826250927	28.043507542227	24.1278187272252	22.8005275350926	24.7043196598868
NODE_96_length_40397_cov_17.936493_23	24.170936864448	25.5158247113439	24.277481228653	28.3286206450516	27.83091703244	28.7642418465729
NODE_96441_length_483_cov_0.892523_2	23.9452094799936	26.1358462542292	29.4228738719507	22.5525831387503	24.2219192440447	27.8816286597968
NODE_976_length_4120_cov_33.131119_2	24.1113184566198	25.3389213204642	23.5884081254736	21.9816072491089	22.8601046964291	23.3641004297925
NODE_978740_length_405_cov_2.434286_1	24.0917351243538	27.6650047493742	24.9475782428816	31.9046700344081	30.0977467192027	29.7058430737182
NODE_98011_length_301_cov_1.784553_1	26.793523933469	26.8188501209942	26.8456546663369	30.3262456157722	28.3480705621916	28.0898752976382
sp|A6BLY7|K1C28_MOUSE	24.9147218010382	28.6720914276791	30.2506761451492	25.8876484608381	25.6835677921628	26.5585186916967
sp|E9Q7P9|CDHR2_MOUSE	27.1275251857111	28.2766541991216	28.7120755808061	30.3715645903706	30.3746778826595	31.1710704383474
sp|P01592|IGJ_MOUSE	26.7307918989598	24.6594213082937	26.4336286085231	26.4729595031687	26.5676856199238	25.8289469641696
sp|P07724|ALBU_MOUSE	23.7385112339019	23.9696535166411	22.673057128574	22.5127811229848	22.341721907253	24.8006503230241
sp|P12787|COX5A_MOUSE	21.2180882415893	21.1502913336097	23.1630103176474	24.6163873068774	25.0082559211159	24.8814302894472
sp|P30275|KCRU_MOUSE	27.9485439548671	26.7482962594512	25.8450324746265	21.264421276853	22.8545619781907	24.7902458698596
sp|Q11136|PEPD_MOUSE	23.227064699154	24.7633484466666	24.1392264768644	26.6526677580314	26.1184494006714	26.3742550103986
sp|Q3TTY5|K22E_MOUSE	25.6474619398718	26.9687091504242	28.9005232968664	24.5411090981415	22.2772243734229	26.1661534545088
sp|Q3UV17|K22O_MOUSE	29.0844111120981	30.3769973285625	33.2543417457787	28.1223809372403	28.2296311370432	22.0791321767689
sp|Q8K0C9|GMDS_MOUSE	28.320059497671	28.3532126633724	27.5016519536271	27.8616553649322	24.3864249599003	27.4231010311285
sp|Q9CQ52|CEL3B_MOUSE	29.7653545591591	29.3077933720309	29.9930711982854	30.6963326445956	30.6263441115264	30.9871849737977
sp|Q9CR35|CTRB1_MOUSE	25.5722762507874	23.6099258926836	25.3648952827427	25.7354155420463	22.9714790021418	26.9407813561294
tr|A0A571BDS5|A0A571BDS5_MOUSE	22.4706999432764	24.8281919099139	22.1384854284931	27.1182077800334	24.8354263197436	26.7677451941334
tr|Q9Z1R9|Q9Z1R9_MOUSE	28.81967453801	28.1756612046202	28.40863571443	28.733640829444	28.2650325562557	28.8280871037054
